# TOPAS Version: 3.1.p3
# Parameter File: Dose.txt
# Results for scorer DoseAtWater
# Scored in component: PlacaAgua
# X in 100 bins of 0.01 cm
# Y in 100 bins of 0.01 cm
# Z in 1 bin  of 0.01 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 0.0002352082956349477
0, 1, 0, 0.0002370114380028099
0, 2, 0, 0.0002268525859108195
0, 3, 0, 0.0006918444414623082
0, 4, 0, 0
0, 5, 0, 0.0002288302785018459
0, 6, 0, 0.001142793684266508
0, 7, 0, 0.0004476373724173754
0, 8, 0, 0.0004715193354059011
0, 9, 0, 0.001392823760397732
0, 10, 0, 0.001165736117400229
0, 11, 0, 0.001390906050801277
0, 12, 0, 0.0004523226525634527
0, 13, 0, 0.002309626433998346
0, 14, 0, 0.001146525843068957
0, 15, 0, 0.002072649309411645
0, 16, 0, 0.002302104374393821
0, 17, 0, 0.001864328980445862
0, 18, 0, 0.000690823479089886
0, 19, 0, 0.001824614941142499
0, 20, 0, 0.002070560352876782
0, 21, 0, 0.002531950129196048
0, 22, 0, 0.002983383135870099
0, 23, 0, 0.001852509099990129
0, 24, 0, 0.002536345273256302
0, 25, 0, 0.003005136735737324
0, 26, 0, 0.003220778191462159
0, 27, 0, 0.003004523925483227
0, 28, 0, 0.003205969231203198
0, 29, 0, 0.003031086642295122
0, 30, 0, 0.004417723976075649
0, 31, 0, 0.004595308098942041
0, 32, 0, 0.003909176681190729
0, 33, 0, 0.003469818271696568
0, 34, 0, 0.003675532061606646
0, 35, 0, 0.004622469190508127
0, 36, 0, 0.004627491347491741
0, 37, 0, 0.00436975946649909
0, 38, 0, 0.0052401227876544
0, 39, 0, 0.004174854606389999
0, 40, 0, 0.004592586308717728
0, 41, 0, 0.006459275726228952
0, 42, 0, 0.005527363158762455
0, 43, 0, 0.006496255286037922
0, 44, 0, 0.005057242698967457
0, 45, 0, 0.004392349161207676
0, 46, 0, 0.004839338362216949
0, 47, 0, 0.002765500918030739
0, 48, 0, 0.005100050941109657
0, 49, 0, 0.004384260624647141
0, 50, 0, 0.005281770601868629
0, 51, 0, 0.003447332419455051
0, 52, 0, 0.003436967264860868
0, 53, 0, 0.005067449063062668
0, 54, 0, 0.006219207309186459
0, 55, 0, 0.005753953475505114
0, 56, 0, 0.003469727700576186
0, 57, 0, 0.003939084243029356
0, 58, 0, 0.005282049532979727
0, 59, 0, 0.004652028903365135
0, 60, 0, 0.004146319814026356
0, 61, 0, 0.00417052861303091
0, 62, 0, 0.005291544366627932
0, 63, 0, 0.005530582275241613
0, 64, 0, 0.002549674827605486
0, 65, 0, 0.004605501890182495
0, 66, 0, 0.003963830415159464
0, 67, 0, 0.003944095224142075
0, 68, 0, 0.004411188419908285
0, 69, 0, 0.002074782503768802
0, 70, 0, 0.004189987666904926
0, 71, 0, 0.002533187624067068
0, 72, 0, 0.00296402839012444
0, 73, 0, 0.003714681137353182
0, 74, 0, 0.002294595818966627
0, 75, 0, 0.002539193723350763
0, 76, 0, 0.002773473272100091
0, 77, 0, 0.001846621977165341
0, 78, 0, 0.001832986949011683
0, 79, 0, 0.002079488942399621
0, 80, 0, 0.002330729737877846
0, 81, 0, 0.002760510193184018
0, 82, 0, 0.0009227650589309633
0, 83, 0, 0.001847496489062905
0, 84, 0, 0.00231493916362524
0, 85, 0, 0.0002429657761240378
0, 86, 0, 0.0006808325997553766
0, 87, 0, 0.0009250762523151934
0, 88, 0, 0.001865143189206719
0, 89, 0, 0.0006886041956022382
0, 90, 0, 0.001380731468088925
0, 91, 0, 0.001385840121656656
0, 92, 0, 0.0009032092057168484
0, 93, 0, 0.0006901004235260189
0, 94, 0, 0.0002276499581057578
0, 95, 0, 0.0002313849690835923
0, 96, 0, 0.0009393340442329645
0, 97, 0, 0.0002336112083867192
0, 98, 0, 0.0002281632332596928
0, 99, 0, 0.000232776888879016
1, 0, 0, 0.0006901904125697911
1, 1, 0, 0
1, 2, 0, 0.0002243409544462338
1, 3, 0, 0.0002346939436392859
1, 4, 0, 0.0006752729532308877
1, 5, 0, 0.0002335607860004529
1, 6, 0, 0.000694161921273917
1, 7, 0, 0.0004490120918489993
1, 8, 0, 0.001379609690047801
1, 9, 0, 0.0004526508564595133
1, 10, 0, 0.000237123211263679
1, 11, 0, 0.001611995394341648
1, 12, 0, 0.001384882722049952
1, 13, 0, 0.001599907758645713
1, 14, 0, 0.002341291401535273
1, 15, 0, 0.002092938870191574
1, 16, 0, 0.001846744329668581
1, 17, 0, 0.002326146000996232
1, 18, 0, 0.00182979553937912
1, 19, 0, 0.002077467273920774
1, 20, 0, 0.001394082908518612
1, 21, 0, 0.0006875331164337695
1, 22, 0, 0.003197457874193788
1, 23, 0, 0.002293621888384223
1, 24, 0, 0.003252227557823062
1, 25, 0, 0.003704664530232549
1, 26, 0, 0.002774660941213369
1, 27, 0, 0.003465190995484591
1, 28, 0, 0.003436912316828966
1, 29, 0, 0.005098859779536724
1, 30, 0, 0.003016927745193243
1, 31, 0, 0.00276279030367732
1, 32, 0, 0.004179373383522034
1, 33, 0, 0.004873295780271292
1, 34, 0, 0.003712421050295234
1, 35, 0, 0.00371072581037879
1, 36, 0, 0.005082920659333467
1, 37, 0, 0.005272623151540756
1, 38, 0, 0.005306366365402937
1, 39, 0, 0.002765516052022576
1, 40, 0, 0.004842656664550304
1, 41, 0, 0.008323747664690018
1, 42, 0, 0.004394807852804661
1, 43, 0, 0.008073925971984863
1, 44, 0, 0.007609755732119083
1, 45, 0, 0.004168785642832518
1, 46, 0, 0.005078142508864403
1, 47, 0, 0.006213128101080656
1, 48, 0, 0.006223798729479313
1, 49, 0, 0.006239236798137426
1, 50, 0, 0.006721057463437319
1, 51, 0, 0.006964017637073994
1, 52, 0, 0.005822028499096632
1, 53, 0, 0.005764399655163288
1, 54, 0, 0.005525641143321991
1, 55, 0, 0.004836557898670435
1, 56, 0, 0.005322019103914499
1, 57, 0, 0.006218675523996353
1, 58, 0, 0.004151403903961182
1, 59, 0, 0.006004444323480129
1, 60, 0, 0.005066679790616035
1, 61, 0, 0.004132450092583895
1, 62, 0, 0.004382549785077572
1, 63, 0, 0.002079213270917535
1, 64, 0, 0.005035706330090761
1, 65, 0, 0.00416633952409029
1, 66, 0, 0.004859705455601215
1, 67, 0, 0.004142662510275841
1, 68, 0, 0.003685326548293233
1, 69, 0, 0.003206793451681733
1, 70, 0, 0.003009259002283216
1, 71, 0, 0.003892241278663278
